substation,zone,technology,capacity_mw,my_position,position_label,n_projects_ahead,curtailment_pct,curtailed_mwh,total_mwh
ASHG,aberthaw-and-cardiff-east,PV,20,99,#99,0,9.56,2129,22257
ASHG,aberthaw-and-cardiff-east,PV,20,129,#129,1,9.56,2129,22257
ASHG,aberthaw-and-cardiff-east,PV,20,139,#139,3,9.56,2129,22257
ASHG,aberthaw-and-cardiff-east,PV,20,353,#353,5,9.56,2129,22257
ASHG,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,9.56,2129,22257
ASHG,aberthaw-and-cardiff-east,PV,20,9999,Last,9,9.56,2129,22257
ASHG,aberthaw-and-cardiff-east,Wind,20,99,#99,0,11.9,6016,50570
ASHG,aberthaw-and-cardiff-east,Wind,20,129,#129,1,11.9,6016,50570
ASHG,aberthaw-and-cardiff-east,Wind,20,139,#139,3,11.9,6016,50570
ASHG,aberthaw-and-cardiff-east,Wind,20,353,#353,5,11.9,6016,50570
ASHG,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,11.9,6016,50570
ASHG,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,11.9,6016,50570
ASHG,aberthaw-and-cardiff-east,BESS,20,99,#99,0,27.51,22230,80812
ASHG,aberthaw-and-cardiff-east,BESS,20,129,#129,1,27.51,22230,80812
ASHG,aberthaw-and-cardiff-east,BESS,20,139,#139,3,27.51,22230,80812
ASHG,aberthaw-and-cardiff-east,BESS,20,353,#353,5,27.51,22230,80812
ASHG,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,27.51,22230,80812
ASHG,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,27.51,22230,80812
BARY,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.08,17,22257
BARY,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.08,17,22257
BARY,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.08,17,22257
BARY,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.08,17,22257
BARY,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.08,17,22257
BARY,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.08,17,22257
BARY,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.37,188,50570
BARY,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.37,188,50570
BARY,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.37,188,50570
BARY,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.37,188,50570
BARY,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.37,188,50570
BARY,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.37,188,50570
BARY,aberthaw-and-cardiff-east,BESS,20,99,#99,0,2.95,2383,80812
BARY,aberthaw-and-cardiff-east,BESS,20,129,#129,1,2.95,2383,80812
BARY,aberthaw-and-cardiff-east,BESS,20,139,#139,3,2.95,2383,80812
BARY,aberthaw-and-cardiff-east,BESS,20,353,#353,5,2.95,2383,80812
BARY,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,2.95,2383,80812
BARY,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,2.95,2383,80812
BOVE,aberthaw-and-cardiff-east,PV,20,99,#99,0,28.23,6284,22257
BOVE,aberthaw-and-cardiff-east,PV,20,129,#129,1,28.23,6284,22257
BOVE,aberthaw-and-cardiff-east,PV,20,139,#139,3,28.23,6284,22257
BOVE,aberthaw-and-cardiff-east,PV,20,353,#353,5,28.23,6284,22257
BOVE,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,28.23,6284,22257
BOVE,aberthaw-and-cardiff-east,PV,20,9999,Last,9,28.23,6284,22257
BOVE,aberthaw-and-cardiff-east,Wind,20,99,#99,0,23.73,11998,50570
BOVE,aberthaw-and-cardiff-east,Wind,20,129,#129,1,23.73,11998,50570
BOVE,aberthaw-and-cardiff-east,Wind,20,139,#139,3,23.73,11998,50570
BOVE,aberthaw-and-cardiff-east,Wind,20,353,#353,5,23.73,11998,50570
BOVE,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,23.73,11998,50570
BOVE,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,23.73,11998,50570
BOVE,aberthaw-and-cardiff-east,BESS,20,99,#99,0,37.04,29936,80812
BOVE,aberthaw-and-cardiff-east,BESS,20,129,#129,1,37.04,29936,80812
BOVE,aberthaw-and-cardiff-east,BESS,20,139,#139,3,37.04,29936,80812
BOVE,aberthaw-and-cardiff-east,BESS,20,353,#353,5,37.04,29936,80812
BOVE,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,37.04,29936,80812
BOVE,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,37.04,29936,80812
BRHI,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
BRHI,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
BRHI,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
BRHI,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
BRHI,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
BRHI,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
BRHI,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
BRHI,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
BRHI,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
BRHI,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
BRHI,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
BRHI,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
BRHI,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
BRHI,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
BRHI,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
BRHI,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
BRHI,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
BRHI,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
BROA,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.01,3,22257
BROA,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.01,3,22257
BROA,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.01,3,22257
BROA,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.01,3,22257
BROA,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.01,3,22257
BROA,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.01,3,22257
BROA,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.09,44,50570
BROA,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.09,44,50570
BROA,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.09,44,50570
BROA,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.09,44,50570
BROA,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.09,44,50570
BROA,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.09,44,50570
BROA,aberthaw-and-cardiff-east,BESS,20,99,#99,0,2.12,1717,80812
BROA,aberthaw-and-cardiff-east,BESS,20,129,#129,1,2.12,1717,80812
BROA,aberthaw-and-cardiff-east,BESS,20,139,#139,3,2.12,1717,80812
BROA,aberthaw-and-cardiff-east,BESS,20,353,#353,5,2.12,1717,80812
BROA,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,2.12,1717,80812
BROA,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,2.12,1717,80812
COWB,aberthaw-and-cardiff-east,PV,20,99,#99,0,16.07,3577,22257
COWB,aberthaw-and-cardiff-east,PV,20,129,#129,1,16.07,3577,22257
COWB,aberthaw-and-cardiff-east,PV,20,139,#139,3,16.07,3577,22257
COWB,aberthaw-and-cardiff-east,PV,20,353,#353,5,16.07,3577,22257
COWB,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,16.07,3577,22257
COWB,aberthaw-and-cardiff-east,PV,20,9999,Last,9,16.07,3577,22257
COWB,aberthaw-and-cardiff-east,Wind,20,99,#99,0,2.68,1353,50570
COWB,aberthaw-and-cardiff-east,Wind,20,129,#129,1,2.68,1353,50570
COWB,aberthaw-and-cardiff-east,Wind,20,139,#139,3,2.68,1353,50570
COWB,aberthaw-and-cardiff-east,Wind,20,353,#353,5,2.68,1353,50570
COWB,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,2.68,1353,50570
COWB,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,2.68,1353,50570
COWB,aberthaw-and-cardiff-east,BESS,20,99,#99,0,6.94,5605,80812
COWB,aberthaw-and-cardiff-east,BESS,20,129,#129,1,6.94,5605,80812
COWB,aberthaw-and-cardiff-east,BESS,20,139,#139,3,6.94,5605,80812
COWB,aberthaw-and-cardiff-east,BESS,20,353,#353,5,6.94,5605,80812
COWB,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,6.94,5605,80812
COWB,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,6.94,5605,80812
CYNC,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
CYNC,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
CYNC,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
CYNC,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
CYNC,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
CYNC,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
CYNC,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
CYNC,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
CYNC,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
CYNC,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
CYNC,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
CYNC,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
CYNC,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
CYNC,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
CYNC,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
CYNC,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
CYNC,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
CYNC,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
Cardiff Central,aberthaw-and-cardiff-east,PV,20,99,#99,0,15.41,3429,22257
Cardiff Central,aberthaw-and-cardiff-east,PV,20,129,#129,1,15.41,3429,22257
Cardiff Central,aberthaw-and-cardiff-east,PV,20,139,#139,3,39.56,8805,22257
Cardiff Central,aberthaw-and-cardiff-east,PV,20,353,#353,5,39.56,8805,22257
Cardiff Central,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,39.56,8805,22257
Cardiff Central,aberthaw-and-cardiff-east,PV,20,9999,Last,9,39.56,8805,22257
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,99,#99,0,44.55,22529,50570
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,129,#129,1,44.55,22529,50570
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,139,#139,3,48.21,24377,50570
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,353,#353,5,48.21,24377,50570
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,48.21,24377,50570
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,48.21,24377,50570
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,99,#99,0,53.13,42935,80812
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,129,#129,1,53.13,42935,80812
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,139,#139,3,56.29,45493,80812
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,353,#353,5,56.29,45493,80812
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,56.29,45493,80812
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,56.29,45493,80812
Cardiff East,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
Cardiff East,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
Cardiff East,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
Cardiff East,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
Cardiff East,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
Cardiff East,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
Cardiff East,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
Cardiff East,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
Cardiff East,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
Cardiff East,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
Cardiff East,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
Cardiff East,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
Cardiff East,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
Cardiff East,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
Cardiff East,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
Cardiff East,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
Cardiff East,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
Cardiff East,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
Cardiff North,aberthaw-and-cardiff-east,PV,20,99,#99,0,2.04,453,22257
Cardiff North,aberthaw-and-cardiff-east,PV,20,129,#129,1,2.04,453,22257
Cardiff North,aberthaw-and-cardiff-east,PV,20,139,#139,3,2.04,453,22257
Cardiff North,aberthaw-and-cardiff-east,PV,20,353,#353,5,2.04,453,22257
Cardiff North,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,2.04,453,22257
Cardiff North,aberthaw-and-cardiff-east,PV,20,9999,Last,9,2.04,453,22257
Cardiff North,aberthaw-and-cardiff-east,Wind,20,99,#99,0,6.78,3430,50570
Cardiff North,aberthaw-and-cardiff-east,Wind,20,129,#129,1,6.78,3430,50570
Cardiff North,aberthaw-and-cardiff-east,Wind,20,139,#139,3,6.78,3430,50570
Cardiff North,aberthaw-and-cardiff-east,Wind,20,353,#353,5,6.78,3430,50570
Cardiff North,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,6.78,3430,50570
Cardiff North,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,6.78,3430,50570
Cardiff North,aberthaw-and-cardiff-east,BESS,20,99,#99,0,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,129,#129,1,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,139,#139,3,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,353,#353,5,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,19.01,15360,80812
Cardiff West,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
East Aberthaw,aberthaw-and-cardiff-east,PV,20,99,#99,0,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,129,#129,1,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,139,#139,3,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,353,#353,5,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,9999,Last,9,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,99,#99,0,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,129,#129,1,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,139,#139,3,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,353,#353,5,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,1.09,882,80812
FAIR,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,139,#139,3,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,353,#353,5,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,9999,Last,9,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.52,422,80812
LLDO,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.19,150,80812
PENA,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
PENA,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.01,6,50570
PENA,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.27,221,80812
SMOR,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,BESS,20,99,#99,0,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,129,#129,1,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,139,#139,3,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,353,#353,5,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,3.06,2473,80812
