substation,technology,capacity_mw,curtailment_pct,binding_branch,confidence,confidence_reason,model_residual_mw,pel_mw,residual_pct_of_pel,model_residual_std,model_max_residual
NELS,PV,20,6.07,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,PV,30,7.94,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,PV,50,18.95,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,Wind,5,3.46,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,Wind,10,3.78,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,Wind,20,4.56,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,Wind,30,5.56,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,Wind,50,14.91,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,BESS,5,17.73,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,BESS,10,20.91,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,BESS,20,27.69,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,BESS,30,34.68,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
NELS,BESS,50,46.26,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,PV,5,5.14,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,PV,10,8.15,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,PV,20,26.28,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,PV,30,42.08,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,PV,50,59.76,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,Wind,5,4.06,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,Wind,10,5.74,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,Wind,20,19.84,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,Wind,30,35.65,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,Wind,50,55.25,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,BESS,5,23.25,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,BESS,10,32.21,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,BESS,20,46.6,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,BESS,30,53.43,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENR,BESS,50,64.12,55L7506P38->55L7506P7,Low,Residual 1.3 MW = 20% of PEL (6 MW). Significant model-reality gap.,-1.2701830742112497,6.276000000000001,20.238736045430997,1.371110337595307,9.420198091210851
PENT,PV,5,8.63,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,PV,10,9.89,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,PV,20,14.43,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,PV,30,23.49,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,PV,50,39.46,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,Wind,5,4.86,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,Wind,10,6.18,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,Wind,20,13.47,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,Wind,30,24.65,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,Wind,50,41.59,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,BESS,5,1.62,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,BESS,10,2.07,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
PENT,BESS,20,12.54,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,BESS,30,28.74,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
PENT,BESS,50,42.81,SWRD3_1L5->PENT3_2L3,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,23.492,,,
SPTC,PV,5,0.07,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,PV,10,0.88,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,PV,20,7.09,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,PV,30,19.12,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,PV,50,38.11,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,Wind,5,0.04,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,Wind,10,2.16,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,Wind,20,15.78,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,Wind,30,27.61,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,Wind,50,44.4,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,BESS,5,0.01,COEL3N->UPPB3_#2L5,Moderate,Residual 1.2 MW = 6% of PEL (19 MW). Estimate directionally correct.,-1.1783664967228735,18.862,6.24730408611427,3.7591610784809095,8.556782892865334
SPTC,BESS,10,1.81,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,BESS,20,15.81,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,BESS,30,31.13,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SPTC,BESS,50,45.35,SPTC3_#1L5->COEL3S,Moderate,Branch active (mean 3.3 MW) but no generation residual available,,18.862,,,
SWRD,PV,5,8.4,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,PV,10,9.44,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,PV,20,13.6,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,PV,30,22.65,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,PV,50,38.53,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,Wind,5,4.69,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,Wind,10,5.66,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,Wind,20,12.61,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,Wind,30,23.86,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,Wind,50,41.26,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,BESS,5,1.55,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,BESS,10,1.92,55L7017P54->ABTY3_2L5,Moderate,Branch active (mean 3.8 MW) but no generation residual available,,6.276000000000001,,,
SWRD,BESS,20,12.88,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,BESS,30,28.72,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
SWRD,BESS,50,42.89,SWRD3_2L5->DOWL3_#3L5,Moderate,Branch active (mean 5.2 MW) but no generation residual available,,11.807612804006682,,,
TONY,PV,5,0.0,,N/A,No curtailment — no binding constraint,,,,,
TONY,PV,10,0.0,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,PV,20,0.17,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,PV,30,2.04,TONY3_#2L5->FERT3,High,Residual 0.5 MW on 10 MW PEL — operationally negligible.,-0.52198552675123,10.27165072575461,5.081807595369557,1.174795539228979,8.511659766405968
TONY,PV,50,15.1,TONY3_#2L5->FERT3,High,Residual 0.5 MW on 10 MW PEL — operationally negligible.,-0.52198552675123,10.27165072575461,5.081807595369557,1.174795539228979,8.511659766405968
TONY,Wind,5,0.07,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,Wind,10,0.13,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,Wind,20,1.17,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,Wind,30,5.92,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,Wind,50,19.52,TONY3_#1L5->UPPB3_#10L5,High,Residual 1.0 MW on 21 MW PEL — operationally negligible.,-0.9544175551290566,20.92,4.562225406926657,1.1467466785633664,5.534972666655591
TONY,BESS,5,0.01,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TONY,BESS,10,0.05,TONY3_#2L5->FERT3,High,Residual 0.5 MW on 10 MW PEL — operationally negligible.,-0.52198552675123,10.27165072575461,5.081807595369557,1.174795539228979,8.511659766405968
TONY,BESS,20,0.72,TONY3_#1L5->UPPB3_#10L5,High,Residual 1.0 MW on 21 MW PEL — operationally negligible.,-0.9544175551290566,20.92,4.562225406926657,1.1467466785633664,5.534972666655591
TONY,BESS,30,8.84,TONY3_#2L5->FERT3,High,Residual 0.5 MW on 10 MW PEL — operationally negligible.,-0.52198552675123,10.27165072575461,5.081807595369557,1.174795539228979,8.511659766405968
TONY,BESS,50,29.55,TONY3_#1L5->UPPB3_#10L5,High,Residual 1.0 MW on 21 MW PEL — operationally negligible.,-0.9544175551290566,20.92,4.562225406926657,1.1467466785633664,5.534972666655591
TRET,PV,5,0.0,,N/A,No curtailment — no binding constraint,,,,,
TRET,PV,10,0.0,,N/A,No curtailment — no binding constraint,,,,,
TRET,PV,20,0.0,,N/A,No curtailment — no binding constraint,,,,,
TRET,PV,30,1.02,TRET3_#1L5->CAER3T,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,22.355274989932585,,,
TRET,PV,50,15.57,TRET3_#1L5->CAER3T,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,22.355274989932585,,,
TRET,Wind,5,0.02,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TRET,Wind,10,0.03,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TRET,Wind,20,0.36,TRET3_#1H0->TRET5_1T0,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,10.718246292466274,,,
TRET,Wind,30,6.55,TRET3_#1H0->TRET5_1T0,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,10.718246292466274,,,
TRET,Wind,50,24.71,TRET3_#1H0->TRET5_1T0,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,10.718246292466274,,,
TRET,BESS,5,0.0,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TRET,BESS,10,0.0,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
TRET,BESS,20,4.09,TRET3_#1H0->TRET5_1T0,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,10.718246292466274,,,
TRET,BESS,30,21.25,TRET3_#1L5->CAER3T,Moderate,Branch active (mean 1.0 MW) but no generation residual available,,22.355274989932585,,,
TRET,BESS,50,37.11,CAER3T->UPPB3_#1L5,Moderate,Branch active (mean 4.5 MW) but no generation residual available,,25.207,,,
UPPB,PV,5,0.0,,N/A,No curtailment — no binding constraint,,,,,
UPPB,PV,10,0.0,,N/A,No curtailment — no binding constraint,,,,,
UPPB,PV,20,0.0,,N/A,No curtailment — no binding constraint,,,,,
UPPB,PV,30,0.01,UPPB2_SGT2->UPPB3_SGT2,High,Residual 4.4 MW = 4% of PEL (100 MW). Model well-validated.,4.377303142096378,100.0,4.377303142096378,5.758464642130206,21.23448779590273
UPPB,PV,50,0.1,UPPB2_SGT2->UPPB3_SGT2,High,Residual 4.4 MW = 4% of PEL (100 MW). Model well-validated.,4.377303142096378,100.0,4.377303142096378,5.758464642130206,21.23448779590273
UPPB,Wind,5,0.02,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,Wind,10,0.03,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,Wind,20,0.06,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,Wind,30,0.08,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,Wind,50,0.22,UPPB2_SGT2->UPPB3_SGT2,High,Residual 4.4 MW = 4% of PEL (100 MW). Model well-validated.,4.377303142096378,100.0,4.377303142096378,5.758464642130206,21.23448779590273
UPPB,BESS,5,0.0,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,BESS,10,0.0,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,BESS,20,0.0,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
UPPB,BESS,30,0.01,WATT3_#1L5->WATT3_4L9,High,Residual 0.8 MW on 6 MW PEL — operationally negligible.,-0.7889463991580805,6.276000000000001,12.570847660262595,1.2290359055049678,8.088131576189815
