From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,Node Number,Node Name,Sensitivity Factor MW
1154,2302,0,BB39W,BB47NW,,L1,500200,CARS1_MAIN1,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500201,CARS1_MAIN2,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500202,CARS1_305,0.166
1154,2302,0,BB39W,BB47NW,,L1,500203,CARS1_105,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500204,CARS1_#110,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500205,CARS1_205,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500206,CARS1_213,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500300,CARS5_1T0,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500301,CARS5_2T0,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500302,CARS5_BB_A,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500303,CARS5_BB_B,0.1122
1154,2302,0,BB39W,BB47NW,,L1,500400,GRAT1_MAIN1,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500401,GRAT1_MAIN2,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500402,GRAT1_105,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500403,GRAT1_113,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500404,GRAT1_205,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500405,GRAT1_213,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500500,GRAT5_1T0,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500501,GRAT5_2T0,0.0953
1154,2302,0,BB39W,BB47NW,,L1,500600,TROW1_MAIN1,0.1366
1154,2302,0,BB39W,BB47NW,,L1,500601,TROW1_MAIN2,0.1366
1154,2302,0,BB39W,BB47NW,,L1,500603,TROW1_105,0.1366
1154,2302,0,BB39W,BB47NW,,L1,500604,TROW1_113,0.1366
1154,2302,0,BB39W,BB47NW,,L1,500606,TROW1_205,0.1366
1154,2302,0,BB39W,BB47NW,,L1,500607,TROW1_213,0.1366
1154,2302,0,BB39W,BB47NW,,L1,500700,TROW5_1T0,0.1365
1154,2302,0,BB39W,BB47NW,,L1,500701,TROW5_2T0,0.1365
1154,2302,0,BB39W,BB47NW,,L1,500800,CARW1_MAIN1,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500801,CARW1_MAIN2,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500802,CARW1_MAIN3,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500803,CARW1_MAIN4,0.0882
1154,2302,0,BB39W,BB47NW,,L1,500804,CARW1_103,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500805,CARW1_#110,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500806,CARW1_#210,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500807,CARW1_203,0.2111
1154,2302,0,BB39W,BB47NW,,L1,500808,CARW1_303,0.0882
1154,2302,0,BB39W,BB47NW,,L1,500809,CARW1_403,0.0882
1154,2302,0,BB39W,BB47NW,,L1,500900,EAST1_&210,-0.2773
1154,2302,0,BB39W,BB47NW,,L1,500901,EAST1_#210,-0.2773
1154,2302,0,BB39W,BB47NW,,L1,500902,EAST1_203,-0.2773
1154,2302,0,BB39W,BB47NW,,L1,500903,EAST1_MAIN1,-0.2496
1154,2302,0,BB39W,BB47NW,,L1,500904,EAST1_105,-0.2496
1154,2302,0,BB39W,BB47NW,,L1,500905,EAST1_#110,-0.2496
1154,2302,0,BB39W,BB47NW,,L1,501044,ABTH1_305,0.0238
1154,2302,0,BB39W,BB47NW,,L1,501045,ABTH1_&305,0.0238
1154,2302,0,BB39W,BB47NW,,L1,501048,ABTH1_105,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501049,ABTH1_&105,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501058,ABTH1_205,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501059,ABTH1_&205,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501060,ABTH1_405,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501061,ABTH1_&405,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501063,ABTH1_&605,-0.278
1154,2302,0,BB39W,BB47NW,,L1,501100,RODM5_1T0A,0.1662
1154,2302,0,BB39W,BB47NW,,L1,501101,RODM5_2T0B,0.1662
1154,2302,0,BB39W,BB47NW,,L1,501200,GKTR5_1T0,0.1277
1154,2302,0,BB39W,BB47NW,,L1,501201,GKTR5_2T0,0.1277
1154,2302,0,BB39W,BB47NW,,L1,501202,GKTR5_BB_B,0.1277
1154,2302,0,BB39W,BB47NW,,L1,501300,CARN1_MAIN1,0.1062
1154,2302,0,BB39W,BB47NW,,L1,501301,CARN1_MAIN2,0.1062
1154,2302,0,BB39W,BB47NW,,L1,501302,CARN1_103,0.1062
1154,2302,0,BB39W,BB47NW,,L1,501303,CARN1_203,0.1062
1154,2302,0,BB39W,BB47NW,,L1,501304,CARN1_#210,0.1062
1154,2302,0,BB39W,BB47NW,,L1,501305,CARN1_#110,0.1062
1154,2302,0,BB39W,BB47NW,,L1,501500,CARE5_1T0,0.1368
1154,2302,0,BB39W,BB47NW,,L1,501501,CARE5_3T0,0.1368
1154,2302,0,BB39W,BB47NW,,L1,501600,BARR1_MAIN1,-0.0578
1154,2302,0,BB39W,BB47NW,,L1,501601,BARR1_MAIN2,-0.0578
1154,2302,0,BB39W,BB47NW,,L1,501602,BARR1_103,-0.0578
1154,2302,0,BB39W,BB47NW,,L1,501603,BARR1_#110,-0.0578
1154,2302,0,BB39W,BB47NW,,L1,501604,BARR1_203,-0.0578
1154,2302,0,BB39W,BB47NW,,L1,501605,BARR1_#210,-0.0578
1154,2302,0,BB39W,BB47NW,,L1,501700,CARC1_MAIN1,0.166
1154,2302,0,BB39W,BB47NW,,L1,501701,CARC1_RES1,0.166
1154,2302,0,BB39W,BB47NW,,L1,501702,CARC1_105,0.166
1154,2302,0,BB39W,BB47NW,,L1,501703,CARC1_&105,0.166
1154,2302,0,BB39W,BB47NW,,L1,501704,CARC1_205,0.166
1154,2302,0,BB39W,BB47NW,,L1,501705,CARC1_&205,0.166
1154,2302,0,BB39W,BB47NW,,L1,501706,CARC1_405,0.166
1154,2302,0,BB39W,BB47NW,,L1,501707,CARC1_&405,0.166
1154,2302,0,BB39W,BB47NW,,L1,501708,CARC1_#210,0.166
1154,2302,0,BB39W,BB47NW,,L1,501709,CARC1_&210,0.166
1154,2302,0,BB39W,BB47NW,,L1,501710,CARC1_213A,0.166
1154,2302,0,BB39W,BB47NW,,L1,501711,CARC1_213B,0.166
1154,2302,0,BB39W,BB47NW,,L1,501712,CARC1_#110,0.166
1154,2302,0,BB39W,BB47NW,,L1,501713,CARC1_&110,0.166
1154,2302,0,BB39W,BB47NW,,L1,501714,CARC1_113A,0.166
1154,2302,0,BB39W,BB47NW,,L1,501715,CARC1_113B,0.166
1154,2302,0,BB39W,BB47NW,,L1,501716,CARC1_GT1B,0.166
1154,2302,0,BB39W,BB47NW,,L1,501717,CARC1_GT2A,0.166
1154,2302,0,BB39W,BB47NW,,L1,501800,BRHI3_MAIN1,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501801,BRHI3_MAIN2,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501802,BRHI3_MAIN3,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501803,BRHI3_#1T0,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501804,BRHI3_#1L5,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501805,BRHI3_#3L5,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501806,BRHI3_#2L5,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501807,BRHI3_#4L5,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501808,BRHI3_#3H0,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501809,BRHI3_#2T0,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501810,BRHI3_#6L5,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501811,BRHI3_#8L5,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,501812,BRHI3_#4H0,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,502200,COWB3_MAIN1,-0.1659
1154,2302,0,BB39W,BB47NW,,L1,502201,COWB3_MAIN2,-0.1659
1154,2302,0,BB39W,BB47NW,,L1,502202,COWB3_1L5,-0.1659
1154,2302,0,BB39W,BB47NW,,L1,502203,COWB3_1H3,-0.1659
1154,2302,0,BB39W,BB47NW,,L1,502204,COWB3_2L5,-0.1659
1154,2302,0,BB39W,BB47NW,,L1,502205,COWB3_2H3,-0.1659
1154,2302,0,BB39W,BB47NW,,L1,502206,COWB3_3L9,-0.147
1154,2302,0,BB39W,BB47NW,,L1,502300,COWB5_2T0,-0.1661
1154,2302,0,BB39W,BB47NW,,L1,502301,COWB5_1T0,-0.1661
1154,2302,0,BB39W,BB47NW,,L1,502400,EAST3_MAIN1,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502401,EAST3_MAIN2,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502402,EAST3_#3H0,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502403,EAST3_#5L5,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502404,EAST3_#3L5,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502405,EAST3_#1L5,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502406,EAST3_#2L5,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502407,EAST3_#4L5,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502408,EAST3_#4H0,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502409,EAST3_#2T0,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502411,EAST3_#1T0,-0.207
1154,2302,0,BB39W,BB47NW,,L1,502500,EAST5_4T0,-0.2074
1154,2302,0,BB39W,BB47NW,,L1,502501,EAST5_3T0,-0.2074
1154,2302,0,BB39W,BB47NW,,L1,502600,BOVE3_MAIN1,-0.2023
1154,2302,0,BB39W,BB47NW,,L1,502601,BOVE3_MAIN2,-0.1817
1154,2302,0,BB39W,BB47NW,,L1,502602,BOVE3_1S&,-0.1817
1154,2302,0,BB39W,BB47NW,,L1,502603,BOVE3_#1H0,-0.2023
1154,2302,0,BB39W,BB47NW,,L1,502604,BOVE3_#2H0,-0.1817
1154,2302,0,BB39W,BB47NW,,L1,502700,BOVE5_1T0,-0.1933
1154,2302,0,BB39W,BB47NW,,L1,502701,BOVE5_2T0,-0.1933
1154,2302,0,BB39W,BB47NW,,L1,502800,COUR5_1T0,-0.109
1154,2302,0,BB39W,BB47NW,,L1,502900,SHIP5_1T0,-0.109
1154,2302,0,BB39W,BB47NW,,L1,503014,BRHI5_3T0,-0.1095
1154,2302,0,BB39W,BB47NW,,L1,503015,BRHI5_4T0,-0.1095
1154,2302,0,BB39W,BB47NW,,L1,503100,ABTC3_1L5,-0.2071
1154,2302,0,BB39W,BB47NW,,L1,503101,ABTC3_2L5,-0.2071
1154,2302,0,BB39W,BB47NW,,L1,503200,HIGH3_MAIN1,0.1989
