From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,From Bus kV,To Bus kV,Branch Type,Reverse PEL MW,Forward PEL MW,Season
2695,550067,0,82V97N,SWAN1_605,,L1,132.0,132.0,Non-transformer branch,-194.107,99.09741497863988,Winter
2695,550067,0,82V97N,SWAN1_605,,L1,132.0,132.0,Non-transformer branch,-191.593,97.81394296961237,Intermediate Cool
2695,550067,0,82V97N,SWAN1_605,,L1,132.0,132.0,Non-transformer branch,-185.42,94.66244228873458,Intermediate Warm
2695,550067,0,82V97N,SWAN1_605,,L1,132.0,132.0,Non-transformer branch,-181.533,92.67801281415626,Summer
2696,2728,0,82V97S,82C21AS,,L1,132.0,132.0,Non-transformer branch,-193.431720199781,194.107,Winter
2696,2728,0,82V97S,82C21AS,,L1,132.0,132.0,Non-transformer branch,-190.9264661667876,191.593,Intermediate Cool
2696,2728,0,82V97S,82C21AS,,L1,132.0,132.0,Non-transformer branch,-184.77494144695137,185.42,Intermediate Warm
2696,2728,0,82V97S,82C21AS,,L1,132.0,132.0,Non-transformer branch,-180.90146395043374,181.533,Summer
2697,2698,0,82W10N,82W23DE,,L1,132.0,132.0,Non-transformer branch,-158.67,79.31416082710369,Winter
2697,2698,0,82W10N,82W23DE,,L1,132.0,132.0,Non-transformer branch,-155.469,77.71408123545085,Intermediate Cool
2697,2698,0,82W10N,82W23DE,,L1,132.0,132.0,Non-transformer branch,-147.01,73.48569221146099,Intermediate Warm
2697,2698,0,82W10N,82W23DE,,L1,132.0,132.0,Non-transformer branch,-141.522,70.74241298653412,Summer
2697,553902,0,82W10N,TROS1_103,,L1,132.0,132.0,Non-transformer branch,-53.76497816909287,158.67,Winter
2697,553902,0,82W10N,TROS1_103,,L1,132.0,132.0,Non-transformer branch,-52.680326406823596,155.469,Intermediate Cool
2697,553902,0,82W10N,TROS1_103,,L1,132.0,132.0,Non-transformer branch,-49.81401298694362,147.01,Intermediate Warm
2697,553902,0,82W10N,TROS1_103,,L1,132.0,132.0,Non-transformer branch,-47.95441633860441,141.522,Summer
2698,553702,0,82W23DE,LLEL1_103,,L1,132.0,132.0,Non-transformer branch,-294.934,135.04857524114124,Winter
2698,553702,0,82W23DE,LLEL1_103,,L1,132.0,132.0,Non-transformer branch,-274.357,125.6264857813402,Intermediate Cool
2698,553702,0,82W23DE,LLEL1_103,,L1,132.0,132.0,Non-transformer branch,-274.357,125.6264857813402,Intermediate Warm
2698,553702,0,82W23DE,LLEL1_103,,L1,132.0,132.0,Non-transformer branch,-261.782,119.86846590686876,Summer
2699,2738,0,82W23DW,W38_1NE,,L1,132.0,132.0,Non-transformer branch,-174.76305827273796,194.107,Winter
2699,2738,0,82W23DW,W38_1NE,,L1,132.0,132.0,Non-transformer branch,-172.49959364499313,191.593,Intermediate Cool
