substation,zone,technology,capacity_mw,year,queue_mw_remaining,n_projects_remaining,curtailment_pct,curtailed_mwh,total_mwh
BEAU,rassau,PV,20,2029,129,5,0.0,0,22257
BEAU,rassau,PV,20,2030,129,5,0.0,0,22257
BEAU,rassau,PV,20,2031,129,5,0.0,0,22257
BEAU,rassau,PV,20,2032,129,5,0.0,0,22257
BEAU,rassau,PV,20,2033,129,5,0.0,0,22257
BEAU,rassau,PV,20,2034,129,5,0.0,0,22257
BEAU,rassau,PV,20,2035,129,5,0.0,0,22257
BEAU,rassau,Wind,20,2025,200,7,0.0,0,50570
BEAU,rassau,Wind,20,2026,200,7,0.0,0,50570
BEAU,rassau,Wind,20,2027,179,6,0.0,0,50570
BEAU,rassau,Wind,20,2028,179,6,0.0,0,50570
BEAU,rassau,Wind,20,2029,129,5,0.0,0,50570
BEAU,rassau,Wind,20,2030,129,5,0.0,0,50570
BEAU,rassau,Wind,20,2031,129,5,0.0,0,50570
BEAU,rassau,Wind,20,2032,129,5,0.0,0,50570
BEAU,rassau,Wind,20,2033,129,5,0.0,0,50570
BEAU,rassau,Wind,20,2034,129,5,0.0,0,50570
BEAU,rassau,Wind,20,2035,129,5,0.0,0,50570
BEAU,rassau,BESS,20,2025,200,7,0.0,0,80812
BEAU,rassau,BESS,20,2026,200,7,0.0,0,80812
BEAU,rassau,BESS,20,2027,179,6,0.0,0,80812
BEAU,rassau,BESS,20,2028,179,6,0.0,0,80812
BEAU,rassau,BESS,20,2029,129,5,0.0,0,80812
BEAU,rassau,BESS,20,2030,129,5,0.0,0,80812
BEAU,rassau,BESS,20,2031,129,5,0.0,0,80812
BEAU,rassau,BESS,20,2032,129,5,0.0,0,80812
BEAU,rassau,BESS,20,2033,129,5,0.0,0,80812
BEAU,rassau,BESS,20,2034,129,5,0.0,0,80812
BEAU,rassau,BESS,20,2035,129,5,0.0,0,80812
BRMA,rassau,PV,20,2025,200,7,0.0,0,22257
BRMA,rassau,PV,20,2026,200,7,0.0,0,22257
BRMA,rassau,PV,20,2027,179,6,0.0,0,22257
BRMA,rassau,PV,20,2028,179,6,0.0,0,22257
BRMA,rassau,PV,20,2029,129,5,0.0,0,22257
BRMA,rassau,PV,20,2030,129,5,0.0,0,22257
BRMA,rassau,PV,20,2031,129,5,0.0,0,22257
BRMA,rassau,PV,20,2032,129,5,0.0,0,22257
BRMA,rassau,PV,20,2033,129,5,0.0,0,22257
BRMA,rassau,PV,20,2034,129,5,0.0,0,22257
BRMA,rassau,PV,20,2035,129,5,0.0,0,22257
BRMA,rassau,Wind,20,2025,200,7,0.0,0,50570
BRMA,rassau,Wind,20,2026,200,7,0.0,0,50570
BRMA,rassau,Wind,20,2027,179,6,0.0,0,50570
BRMA,rassau,Wind,20,2028,179,6,0.0,0,50570
BRMA,rassau,Wind,20,2029,129,5,0.0,0,50570
BRMA,rassau,Wind,20,2030,129,5,0.0,0,50570
BRMA,rassau,Wind,20,2031,129,5,0.0,0,50570
BRMA,rassau,Wind,20,2032,129,5,0.0,0,50570
BRMA,rassau,Wind,20,2033,129,5,0.0,0,50570
BRMA,rassau,Wind,20,2034,129,5,0.0,0,50570
BRMA,rassau,Wind,20,2035,129,5,0.0,0,50570
BRMA,rassau,BESS,20,2025,200,7,0.0,0,80812
BRMA,rassau,BESS,20,2026,200,7,0.0,0,80812
BRMA,rassau,BESS,20,2027,179,6,0.0,0,80812
BRMA,rassau,BESS,20,2028,179,6,0.0,0,80812
BRMA,rassau,BESS,20,2029,129,5,0.0,0,80812
BRMA,rassau,BESS,20,2030,129,5,0.0,0,80812
BRMA,rassau,BESS,20,2031,129,5,0.0,0,80812
BRMA,rassau,BESS,20,2032,129,5,0.0,0,80812
BRMA,rassau,BESS,20,2033,129,5,0.0,0,80812
BRMA,rassau,BESS,20,2034,129,5,0.0,0,80812
BRMA,rassau,BESS,20,2035,129,5,0.0,0,80812
CWMF,rassau,PV,20,2025,200,7,6.16,1372,22257
CWMF,rassau,PV,20,2026,200,7,6.16,1372,22257
CWMF,rassau,PV,20,2027,179,6,6.16,1372,22257
CWMF,rassau,PV,20,2028,179,6,6.16,1372,22257
CWMF,rassau,PV,20,2029,129,5,6.16,1372,22257
CWMF,rassau,PV,20,2030,129,5,6.16,1372,22257
CWMF,rassau,PV,20,2031,129,5,6.16,1372,22257
CWMF,rassau,PV,20,2032,129,5,6.16,1372,22257
CWMF,rassau,PV,20,2033,129,5,6.16,1372,22257
CWMF,rassau,PV,20,2034,129,5,6.16,1372,22257
CWMF,rassau,PV,20,2035,129,5,6.16,1372,22257
CWMF,rassau,Wind,20,2025,200,7,0.53,269,50570
CWMF,rassau,Wind,20,2026,200,7,0.53,269,50570
CWMF,rassau,Wind,20,2027,179,6,0.53,269,50570
CWMF,rassau,Wind,20,2028,179,6,0.53,269,50570
CWMF,rassau,Wind,20,2029,129,5,0.53,269,50570
CWMF,rassau,Wind,20,2030,129,5,0.53,269,50570
CWMF,rassau,Wind,20,2031,129,5,0.53,269,50570
CWMF,rassau,Wind,20,2032,129,5,0.53,269,50570
CWMF,rassau,Wind,20,2033,129,5,0.53,269,50570
CWMF,rassau,Wind,20,2034,129,5,0.53,269,50570
CWMF,rassau,Wind,20,2035,129,5,0.53,269,50570
CWMF,rassau,BESS,20,2025,200,7,5.35,4321,80812
CWMF,rassau,BESS,20,2026,200,7,5.35,4321,80812
CWMF,rassau,BESS,20,2027,179,6,5.35,4321,80812
CWMF,rassau,BESS,20,2028,179,6,5.35,4321,80812
CWMF,rassau,BESS,20,2029,129,5,5.35,4321,80812
CWMF,rassau,BESS,20,2030,129,5,5.35,4321,80812
CWMF,rassau,BESS,20,2031,129,5,5.35,4321,80812
CWMF,rassau,BESS,20,2032,129,5,5.35,4321,80812
CWMF,rassau,BESS,20,2033,129,5,5.35,4321,80812
CWMF,rassau,BESS,20,2034,129,5,5.35,4321,80812
CWMF,rassau,BESS,20,2035,129,5,5.35,4321,80812
Crumlin,rassau,PV,20,2025,200,7,0.0,0,22257
Crumlin,rassau,PV,20,2026,200,7,0.0,0,22257
Crumlin,rassau,PV,20,2027,179,6,0.0,0,22257
Crumlin,rassau,PV,20,2028,179,6,0.0,0,22257
Crumlin,rassau,PV,20,2029,129,5,0.0,0,22257
Crumlin,rassau,PV,20,2030,129,5,0.0,0,22257
Crumlin,rassau,PV,20,2031,129,5,0.0,0,22257
Crumlin,rassau,PV,20,2032,129,5,0.0,0,22257
Crumlin,rassau,PV,20,2033,129,5,0.0,0,22257
Crumlin,rassau,PV,20,2034,129,5,0.0,0,22257
Crumlin,rassau,PV,20,2035,129,5,0.0,0,22257
Crumlin,rassau,Wind,20,2025,200,7,0.0,0,50570
Crumlin,rassau,Wind,20,2026,200,7,0.0,0,50570
Crumlin,rassau,Wind,20,2027,179,6,0.0,0,50570
Crumlin,rassau,Wind,20,2028,179,6,0.0,0,50570
Crumlin,rassau,Wind,20,2029,129,5,0.0,0,50570
Crumlin,rassau,Wind,20,2030,129,5,0.0,0,50570
Crumlin,rassau,Wind,20,2031,129,5,0.0,0,50570
Crumlin,rassau,Wind,20,2032,129,5,0.0,0,50570
Crumlin,rassau,Wind,20,2033,129,5,0.0,0,50570
Crumlin,rassau,Wind,20,2034,129,5,0.0,0,50570
Crumlin,rassau,Wind,20,2035,129,5,0.0,0,50570
Crumlin,rassau,BESS,20,2025,200,7,0.0,0,80812
Crumlin,rassau,BESS,20,2026,200,7,0.0,0,80812
Crumlin,rassau,BESS,20,2027,179,6,0.0,0,80812
Crumlin,rassau,BESS,20,2028,179,6,0.0,0,80812
Crumlin,rassau,BESS,20,2029,129,5,0.0,0,80812
Crumlin,rassau,BESS,20,2030,129,5,0.0,0,80812
Crumlin,rassau,BESS,20,2031,129,5,0.0,0,80812
Crumlin,rassau,BESS,20,2032,129,5,0.0,0,80812
Crumlin,rassau,BESS,20,2033,129,5,0.0,0,80812
Crumlin,rassau,BESS,20,2034,129,5,0.0,0,80812
Crumlin,rassau,BESS,20,2035,129,5,0.0,0,80812
Ebbw Vale,rassau,PV,20,2025,200,7,0.0,0,22257
Ebbw Vale,rassau,PV,20,2026,200,7,0.0,0,22257
Ebbw Vale,rassau,PV,20,2027,179,6,0.0,0,22257
Ebbw Vale,rassau,PV,20,2028,179,6,0.0,0,22257
Ebbw Vale,rassau,PV,20,2029,129,5,0.0,0,22257
Ebbw Vale,rassau,PV,20,2030,129,5,0.0,0,22257
Ebbw Vale,rassau,PV,20,2031,129,5,0.0,0,22257
Ebbw Vale,rassau,PV,20,2032,129,5,0.0,0,22257
Ebbw Vale,rassau,PV,20,2033,129,5,0.0,0,22257
Ebbw Vale,rassau,PV,20,2034,129,5,0.0,0,22257
Ebbw Vale,rassau,PV,20,2035,129,5,0.0,0,22257
Ebbw Vale,rassau,Wind,20,2025,200,7,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2026,200,7,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2027,179,6,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2028,179,6,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2029,129,5,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2030,129,5,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2031,129,5,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2032,129,5,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2033,129,5,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2034,129,5,0.0,0,50570
Ebbw Vale,rassau,Wind,20,2035,129,5,0.0,0,50570
Ebbw Vale,rassau,BESS,20,2025,200,7,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2026,200,7,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2027,179,6,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2028,179,6,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2029,129,5,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2030,129,5,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2031,129,5,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2032,129,5,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2033,129,5,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2034,129,5,0.0,0,80812
Ebbw Vale,rassau,BESS,20,2035,129,5,0.0,0,80812
HILL,rassau,PV,20,2025,200,7,26.77,5958,22257
HILL,rassau,PV,20,2026,200,7,26.77,5958,22257
HILL,rassau,PV,20,2027,179,6,26.77,5958,22257
HILL,rassau,PV,20,2028,179,6,26.77,5958,22257
HILL,rassau,PV,20,2029,129,5,26.77,5958,22257
HILL,rassau,PV,20,2030,129,5,26.77,5958,22257
HILL,rassau,PV,20,2031,129,5,26.77,5958,22257
HILL,rassau,PV,20,2032,129,5,26.77,5958,22257
HILL,rassau,PV,20,2033,129,5,26.77,5958,22257
HILL,rassau,PV,20,2034,129,5,26.77,5958,22257
HILL,rassau,PV,20,2035,129,5,26.77,5958,22257
HILL,rassau,Wind,20,2025,200,7,5.55,2806,50570
HILL,rassau,Wind,20,2026,200,7,5.55,2806,50570
HILL,rassau,Wind,20,2027,179,6,5.55,2806,50570
HILL,rassau,Wind,20,2028,179,6,5.55,2806,50570
HILL,rassau,Wind,20,2029,129,5,5.55,2806,50570
HILL,rassau,Wind,20,2030,129,5,5.55,2806,50570
HILL,rassau,Wind,20,2031,129,5,5.55,2806,50570
HILL,rassau,Wind,20,2032,129,5,5.55,2806,50570
HILL,rassau,Wind,20,2033,129,5,5.55,2806,50570
HILL,rassau,Wind,20,2034,129,5,5.55,2806,50570
HILL,rassau,Wind,20,2035,129,5,5.55,2806,50570
HILL,rassau,BESS,20,2025,200,7,22.09,17853,80812
HILL,rassau,BESS,20,2026,200,7,22.09,17853,80812
HILL,rassau,BESS,20,2027,179,6,22.09,17853,80812
HILL,rassau,BESS,20,2028,179,6,22.09,17853,80812
HILL,rassau,BESS,20,2029,129,5,22.09,17853,80812
HILL,rassau,BESS,20,2030,129,5,22.09,17853,80812
HILL,rassau,BESS,20,2031,129,5,22.09,17853,80812
HILL,rassau,BESS,20,2032,129,5,22.09,17853,80812
HILL,rassau,BESS,20,2033,129,5,22.09,17853,80812
HILL,rassau,BESS,20,2034,129,5,22.09,17853,80812
HILL,rassau,BESS,20,2035,129,5,22.09,17853,80812
POLL,rassau,PV,20,2025,200,7,5.9,1314,22257
POLL,rassau,PV,20,2026,200,7,5.9,1314,22257
POLL,rassau,PV,20,2027,179,6,5.9,1314,22257
POLL,rassau,PV,20,2028,179,6,5.9,1314,22257
POLL,rassau,PV,20,2029,129,5,5.9,1314,22257
POLL,rassau,PV,20,2030,129,5,5.9,1314,22257
POLL,rassau,PV,20,2031,129,5,5.9,1314,22257
POLL,rassau,PV,20,2032,129,5,5.9,1314,22257
POLL,rassau,PV,20,2033,129,5,5.9,1314,22257
POLL,rassau,PV,20,2034,129,5,5.9,1314,22257
POLL,rassau,PV,20,2035,129,5,5.9,1314,22257
POLL,rassau,Wind,20,2025,200,7,1.4,709,50570
POLL,rassau,Wind,20,2026,200,7,1.4,709,50570
POLL,rassau,Wind,20,2027,179,6,1.4,709,50570
POLL,rassau,Wind,20,2028,179,6,1.4,709,50570
POLL,rassau,Wind,20,2029,129,5,1.4,709,50570
POLL,rassau,Wind,20,2030,129,5,1.4,709,50570
POLL,rassau,Wind,20,2031,129,5,1.4,709,50570
POLL,rassau,Wind,20,2032,129,5,1.4,709,50570
POLL,rassau,Wind,20,2033,129,5,1.4,709,50570
POLL,rassau,Wind,20,2034,129,5,1.4,709,50570
POLL,rassau,Wind,20,2035,129,5,1.4,709,50570
POLL,rassau,BESS,20,2025,200,7,10.77,8701,80812
POLL,rassau,BESS,20,2026,200,7,10.77,8701,80812
POLL,rassau,BESS,20,2027,179,6,10.77,8701,80812
POLL,rassau,BESS,20,2028,179,6,10.77,8701,80812
POLL,rassau,BESS,20,2029,129,5,10.77,8701,80812
POLL,rassau,BESS,20,2030,129,5,10.77,8701,80812
POLL,rassau,BESS,20,2031,129,5,10.77,8701,80812
POLL,rassau,BESS,20,2032,129,5,10.77,8701,80812
POLL,rassau,BESS,20,2033,129,5,10.77,8701,80812
POLL,rassau,BESS,20,2034,129,5,10.77,8701,80812
POLL,rassau,BESS,20,2035,129,5,10.77,8701,80812
TRED,rassau,PV,20,2025,200,7,0.0,0,22257
TRED,rassau,PV,20,2026,200,7,0.0,0,22257
TRED,rassau,PV,20,2027,179,6,0.0,0,22257
TRED,rassau,PV,20,2028,179,6,0.0,0,22257
TRED,rassau,PV,20,2029,129,5,0.0,0,22257
TRED,rassau,PV,20,2030,129,5,0.0,0,22257
TRED,rassau,PV,20,2031,129,5,0.0,0,22257
TRED,rassau,PV,20,2032,129,5,0.0,0,22257
TRED,rassau,PV,20,2033,129,5,0.0,0,22257
TRED,rassau,PV,20,2034,129,5,0.0,0,22257
TRED,rassau,PV,20,2035,129,5,0.0,0,22257
TRED,rassau,Wind,20,2025,200,7,0.13,65,50570
TRED,rassau,Wind,20,2026,200,7,0.13,65,50570
TRED,rassau,Wind,20,2027,179,6,0.13,65,50570
TRED,rassau,Wind,20,2028,179,6,0.13,65,50570
TRED,rassau,Wind,20,2029,129,5,0.13,65,50570
TRED,rassau,Wind,20,2030,129,5,0.13,65,50570
TRED,rassau,Wind,20,2031,129,5,0.13,65,50570
TRED,rassau,Wind,20,2032,129,5,0.13,65,50570
TRED,rassau,Wind,20,2033,129,5,0.13,65,50570
TRED,rassau,Wind,20,2034,129,5,0.13,65,50570
TRED,rassau,Wind,20,2035,129,5,0.13,65,50570
TRED,rassau,BESS,20,2025,200,7,1.06,859,80812
TRED,rassau,BESS,20,2026,200,7,1.06,859,80812
TRED,rassau,BESS,20,2027,179,6,1.06,859,80812
TRED,rassau,BESS,20,2028,179,6,1.06,859,80812
TRED,rassau,BESS,20,2029,129,5,1.06,859,80812
TRED,rassau,BESS,20,2030,129,5,1.06,859,80812
TRED,rassau,BESS,20,2031,129,5,1.06,859,80812
TRED,rassau,BESS,20,2032,129,5,1.06,859,80812
TRED,rassau,BESS,20,2033,129,5,1.06,859,80812
TRED,rassau,BESS,20,2034,129,5,1.06,859,80812
TRED,rassau,BESS,20,2035,129,5,1.06,859,80812
WNYP,rassau,PV,20,2025,200,7,0.0,0,22257
WNYP,rassau,PV,20,2026,200,7,0.0,0,22257
WNYP,rassau,PV,20,2027,179,6,0.0,0,22257
WNYP,rassau,PV,20,2028,179,6,0.0,0,22257
WNYP,rassau,PV,20,2029,129,5,0.0,0,22257
WNYP,rassau,PV,20,2030,129,5,0.0,0,22257
WNYP,rassau,PV,20,2031,129,5,0.0,0,22257
WNYP,rassau,PV,20,2032,129,5,0.0,0,22257
WNYP,rassau,PV,20,2033,129,5,0.0,0,22257
WNYP,rassau,PV,20,2034,129,5,0.0,0,22257
WNYP,rassau,PV,20,2035,129,5,0.0,0,22257
WNYP,rassau,Wind,20,2025,200,7,0.22,112,50570
WNYP,rassau,Wind,20,2026,200,7,0.22,112,50570
WNYP,rassau,Wind,20,2027,179,6,0.22,112,50570
WNYP,rassau,Wind,20,2028,179,6,0.22,112,50570
WNYP,rassau,Wind,20,2029,129,5,0.22,112,50570
WNYP,rassau,Wind,20,2030,129,5,0.22,112,50570
WNYP,rassau,Wind,20,2031,129,5,0.22,112,50570
WNYP,rassau,Wind,20,2032,129,5,0.22,112,50570
WNYP,rassau,Wind,20,2033,129,5,0.22,112,50570
WNYP,rassau,Wind,20,2034,129,5,0.22,112,50570
